Train_No,Train_Name,Source_Station_Name,Destination_Station_Name,days,Day_Category
96512,AN14,ASANGAON,KALYAN JN,Sunday,Weekend
96513,AN7,KALYAN JN,ASANGAON,Saturday,Weekend
96514,TAN4,ASANGAON,KALYAN JN,Friday,Weekday
96515,TAN3,KALYAN JN,ASANGAON,Monday,Weekday
96516,AN24,ASANGAON,KALYAN JN,Wednesday,Weekday
96517,AN13,KALYAN JN,ASANGAON,Wednesday,Weekday
96518,AN28,ASANGAON,KALYAN JN,Wednesday,Weekday
96519,AN17,KALYAN JN,ASANGAON,Sunday,Weekend
96520,AN32,ASANGAON,KALYAN JN,Thursday,Weekday
96521,AN29,KALYAN JN,ASANGAON,Tuesday,Weekday
96522,TAN6,ASANGAON,KALYAN JN,Monday,Weekday
96524,KAN2,ASANGAON,KALYAN JN,Thursday,Weekday
96601,CTL1,KALYAN JN,TITVALA,Friday,Weekday
96602,TL2,TITVALA,KALYAN JN,Friday,Weekday
96603,CTL3,KALYAN JN,TITVALA,Tuesday,Weekday
96604,TL4,TITVALA,KALYAN JN,Thursday,Weekday
96605,TL1,KALYAN JN,TITVALA,Friday,Weekday
96606,TL6,TITVALA,KALYAN JN,Wednesday,Weekday
96607,TL3,KALYAN JN,TITVALA,Tuesday,Weekday
96608,TL8,TITVALA,KALYAN JN,Monday,Weekday
96609,CTL5,KALYAN JN,TITVALA,Sunday,Weekend
96610,TL10,TITVALA,KALYAN JN,Monday,Weekday
96611,TL5,KALYAN JN,TITVALA,Saturday,Weekend
96612,TL12,TITVALA,KALYAN JN,Thursday,Weekday
96613,TL7,KALYAN JN,TITVALA,Sunday,Weekend
96614,TL16,TITVALA,KALYAN JN,Friday,Weekday
96615,TTL1,KALYAN JN,TITVALA,Sunday,Weekend
96616,DTL2,TITVALA,KALYAN JN,Thursday,Weekday
96617,TL15,KALYAN JN,TITVALA,Sunday,Weekend
96618,TL18,TITVALA,KALYAN JN,Saturday,Weekend
96619,TL21,KALYAN JN,TITVALA,Wednesday,Weekday
96620,TTL2,TITVALA,KALYAN JN,Tuesday,Weekday
96621,TL23,KALYAN JN,TITVALA,Thursday,Weekday
96622,TL24,TITVALA,KALYAN JN,Saturday,Weekend
96623,TL25,KALYAN JN,TITVALA,Wednesday,Weekday
96624,TL26,TITVALA,KALYAN JN,Monday,Weekday
96625,TL27,KALYAN JN,TITVALA,Sunday,Weekend
96626,TL28,TITVALA,KALYAN JN,Thursday,Weekday
96627,TL29,KALYAN JN,TITVALA,Tuesday,Weekday
96628,TL30,TITVALA,KALYAN JN,Sunday,Weekend
96629,TL31,KALYAN JN,TITVALA,Saturday,Weekend
96630,TL32,TITVALA,KALYAN JN,Wednesday,Weekday
96631,TL33,KALYAN JN,TITVALA,Monday,Weekday
96632,TL34,TITVALA,KALYAN JN,Tuesday,Weekday
96633,TL35,KALYAN JN,TITVALA,Tuesday,Weekday
96634,TL36,TITVALA,KALYAN JN,Friday,Weekday
96635,TL37,KALYAN JN,TITVALA,Wednesday,Weekday
96636,TL38,TITVALA,KALYAN JN,Sunday,Weekend
96637,TL39,KALYAN JN,TITVALA,Wednesday,Weekday
96638,TL40,TITVALA,KALYAN JN,Wednesday,Weekday
96639,TL41,KALYAN JN,TITVALA,Friday,Weekday
96640,TL42,TITVALA,KALYAN JN,Tuesday,Weekday
96641,TL47,KALYAN JN,TITVALA,Saturday,Weekend
96642,TL44,TITVALA,KALYAN JN,Thursday,Weekday
96643,TL55,KALYAN JN,TITVALA,Sunday,Weekend
96644,TTL4,TITVALA,KALYAN JN,Sunday,Weekend
96645,TL57,KALYAN JN,TITVALA,Thursday,Weekday
96646,TL56,TITVALA,KALYAN JN,Tuesday,Weekday
96647,TL59,KALYAN JN,TITVALA,Sunday,Weekend
96648,TL58,TITVALA,KALYAN JN,Sunday,Weekend
96649,TL61,KALYAN JN,TITVALA,Friday,Weekday
96650,TL60,TITVALA,KALYAN JN,Friday,Weekday
96651,TL63,KALYAN JN,TITVALA,Saturday,Weekend
96652,TL62,TITVALA,KALYAN JN,Friday,Weekday
96653,TL65,KALYAN JN,TITVALA,Saturday,Weekend
96654,TL64,TITVALA,KALYAN JN,Monday,Weekday
96655,TL67,KALYAN JN,TITVALA,Sunday,Weekend
96656,TL66,TITVALA,KALYAN JN,Tuesday,Weekday
96657,TL71,CST-MUMBAI,TITVALA,Thursday,Weekday
96658,TTL6,TITVALA,KALYAN JN,Tuesday,Weekday
96660,TTL8,TITVALA,KALYAN JN,Friday,Weekday
97000,K2,KALYAN JN,CST-MUMBAI,Monday,Weekday
97001,CK1,VIDYAVIHAR,KALYAN JN,Monday,Weekday
97002,K2,KALYAN JN,CST-MUMBAI,Friday,Weekday
97003,CK3,VIDYAVIHAR,KALYAN JN,Tuesday,Weekday
97004,K4,KALYAN JN,CST-MUMBAI,Wednesday,Weekday
97005,CK5,VIDYAVIHAR,KALYAN JN,Saturday,Weekend
97006,K6,KALYAN JN,CST-MUMBAI,Sunday,Weekend
97007,CK7,VIDYAVIHAR,KALYAN JN,Wednesday,Weekday
97008,K8,KALYAN JN,CST-MUMBAI,Tuesday,Weekday
97009,CK9,VIDYAVIHAR,KALYAN JN,Wednesday,Weekday
97010,K10,KALYAN JN,CST-MUMBAI,Wednesday,Weekday
97011,K3,CST-MUMBAI,KALYAN JN,Monday,Weekday
97012,DK2,KALYAN JN,DADAR,Saturday,Weekend
97013,CK11,VIDYAVIHAR,KALYAN JN,Thursday,Weekday
97014,K12,KALYAN JN,CST-MUMBAI,Monday,Weekday
97015,K5,CST-MUMBAI,KALYAN JN,Tuesday,Weekday
97016,K16,KALYAN JN,CST-MUMBAI,Sunday,Weekend
97017,K7,CST-MUMBAI,KALYAN JN,Monday,Weekday
97018,K18,KALYAN JN,CST-MUMBAI,Thursday,Weekday
97019,K9,CST-MUMBAI,KALYAN JN,Tuesday,Weekday
97020,K22,KALYAN JN,CST-MUMBAI,Wednesday,Weekday
97021,K13,CST-MUMBAI,KALYAN JN,Thursday,Weekday
97022,K24,KALYAN JN,CST-MUMBAI,Tuesday,Weekday
97023,DK1,DADAR,KALYAN JN,Wednesday,Weekday
97024,K26 L SPL,KALYAN JN,CST-MUMBAI,Monday,Weekday
97025,K15,CST-MUMBAI,KALYAN JN,Monday,Weekday
97026,DK6,KALYAN JN,DADAR,Wednesday,Weekday
97027,K17,CST-MUMBAI,KALYAN JN,Monday,Weekday
97028,DK8,KALYAN JN,DADAR,Saturday,Weekend
97029,K23,CST-MUMBAI,KALYAN JN,Monday,Weekday
97030,K38,KALYAN JN,CST-MUMBAI,Thursday,Weekday
97031,K25,CST-MUMBAI,KALYAN JN,Saturday,Weekend
97032,K40,KALYAN JN,CST-MUMBAI,Thursday,Weekday
97033,TK1,THANE,KALYAN JN,Friday,Weekday
97034,K44,KALYAN JN,CST-MUMBAI,Monday,Weekday
97035,DK3,DADAR,KALYAN JN,Sunday,Weekend
97036,K46,KALYAN JN,CST-MUMBAI,Friday,Weekday
97037,K29,CST-MUMBAI,KALYAN JN,Friday,Weekday
97038,K48,KALYAN JN,CST-MUMBAI,Monday,Weekday
97039,K31,CST-MUMBAI,KALYAN JN,Wednesday,Weekday
97040,K50,KALYAN JN,CST-MUMBAI,Saturday,Weekend
97041,K35,CST-MUMBAI,KALYAN JN,Tuesday,Weekday
97042,CK2,KALYAN JN,KURLA,Monday,Weekday
97043,DK7,DADAR,KALYAN JN,Friday,Weekday
97044,K52,KALYAN JN,CST-MUMBAI,Wednesday,Weekday
97045,DK9,DADAR,KALYAN JN,Friday,Weekday
97046,TK2,KALYAN JN,THANE,Monday,Weekday
97047,K37,CST-MUMBAI,KALYAN JN,Wednesday,Weekday
97048,K54,KALYAN JN,CST-MUMBAI,Wednesday,Weekday
97049,K39,CST-MUMBAI,KALYAN JN,Saturday,Weekend
97050,DK12,KALYAN JN,DADAR,Thursday,Weekday
97051,CK13,KURLA,KALYAN JN,Tuesday,Weekday
97052,K58,KALYAN JN,CST-MUMBAI,Saturday,Weekend
97053,K43,CST-MUMBAI,KALYAN JN,Tuesday,Weekday
97054,K60,KALYAN JN,CST-MUMBAI,Sunday,Weekend
97055,K45,CST-MUMBAI,KALYAN JN,Wednesday,Weekday
97056,TK4,KALYAN JN,THANE,Friday,Weekday
97057,K47,CST-MUMBAI,KALYAN JN,Saturday,Weekend
97058,K62,KALYAN JN,CST-MUMBAI,Thursday,Weekday
97059,K49,CST-MUMBAI,KALYAN JN,Monday,Weekday
97060,K64,KALYAN JN,CST-MUMBAI,Monday,Weekday
97061,K51,CST-MUMBAI,KALYAN JN,Friday,Weekday
97062,K66,KALYAN JN,CST-MUMBAI,Thursday,Weekday
97063,DK11,DADAR,KALYAN JN,Thursday,Weekday
97064,CK4,KALYAN JN,KURLA,Sunday,Weekend
97065,K55,CST-MUMBAI,KALYAN JN,Monday,Weekday
97066,K68,KALYAN JN,CST-MUMBAI,Wednesday,Weekday
97067,K57,CST-MUMBAI,KALYAN JN,Friday,Weekday
97068,K70,KALYAN JN,CST-MUMBAI,Monday,Weekday
97069,K59,CST-MUMBAI,KALYAN JN,Thursday,Weekday
97070,K72,KALYAN JN,CST-MUMBAI,Monday,Weekday
97071,K61,CST-MUMBAI,KALYAN JN,Monday,Weekday
97072,DK14,KALYAN JN,DADAR,Saturday,Weekend
97073,TK3,THANE,KALYAN JN,Tuesday,Weekday
97074,K74,KALYAN JN,CST-MUMBAI,Thursday,Weekday
97075,K63,CST-MUMBAI,KALYAN JN,Tuesday,Weekday
97076,K78,KALYAN JN,CST-MUMBAI,Wednesday,Weekday
97077,CK15,KURLA,KALYAN JN,Friday,Weekday
97078,K80,KALYAN JN,CST-MUMBAI,Sunday,Weekend
97079,K65,CST-MUMBAI,KALYAN JN,Saturday,Weekend
97080,K82,KALYAN JN,CST-MUMBAI,Monday,Weekday
97081,K67,CST-MUMBAI,KALYAN JN,Sunday,Weekend
97082,K84,KALYAN JN,CST-MUMBAI,Tuesday,Weekday
97083,K69,CST-MUMBAI,KALYAN JN,Wednesday,Weekday
97084,K86,KALYAN JN,CST-MUMBAI,Thursday,Weekday
97085,K71,CST-MUMBAI,KALYAN JN,Monday,Weekday
97086,TK6,KALYAN JN,THANE,Monday,Weekday
97087,DK13,DADAR,KALYAN JN,Tuesday,Weekday
97088,K88,KALYAN JN,CST-MUMBAI,Friday,Weekday
97089,K75,CST-MUMBAI,KALYAN JN,Sunday,Weekend
97090,K90,KALYAN JN,CST-MUMBAI,Saturday,Weekend
97091,K77,CST-MUMBAI,KALYAN JN,Wednesday,Weekday
97092,DK16,KALYAN JN,DADAR,Monday,Weekday
97093,K79,CST-MUMBAI,KALYAN JN,Tuesday,Weekday
97094,TK8,KALYAN JN,THANE,Wednesday,Weekday
97095,K81,CST-MUMBAI,KALYAN JN,Tuesday,Weekday
97096,K92,KALYAN JN,CST-MUMBAI,Wednesday,Weekday
97097,CK17,KURLA,KALYAN JN,Thursday,Weekday
97098,DK18,KALYAN JN,DADAR,Saturday,Weekend
97099,CK19,VIDYAVIHAR,KALYAN JN,Friday,Weekday
97100,K96,KALYAN JN,CST-MUMBAI,Sunday,Weekend
97101,K83,CST-MUMBAI,KALYAN JN,Sunday,Weekend
97102,K100,KALYAN JN,CST-MUMBAI,Sunday,Weekend
97103,K85,CST-MUMBAI,KALYAN JN,Saturday,Weekend
97104,K104,KALYAN JN,CST-MUMBAI,Tuesday,Weekday
97105,K87,CST-MUMBAI,KALYAN JN,Wednesday,Weekday
97106,K108,KALYAN JN,CST-MUMBAI,Monday,Weekday
97107,DK19,DADAR,KALYAN JN,Sunday,Weekend
97108,K110,KALYAN JN,CST-MUMBAI,Tuesday,Weekday
97109,CK21,VIDYAVIHAR,KALYAN JN,Sunday,Weekend
97110,DK24,KALYAN JN,DADAR,Tuesday,Weekday
97111,K91,CST-MUMBAI,KALYAN JN,Saturday,Weekend
97112,K114,KALYAN JN,CST-MUMBAI,Tuesday,Weekday
97113,K93,CST-MUMBAI,KALYAN JN,Sunday,Weekend
97114,K118,KALYAN JN,CST-MUMBAI,Tuesday,Weekday
97115,DK23,DADAR,KALYAN JN,Tuesday,Weekday
97116,CK6,KALYAN JN,KURLA,Tuesday,Weekday
97117,K97,CST-MUMBAI,KALYAN JN,Saturday,Weekend
97118,TK10,KALYAN JN,THANE,Friday,Weekday
97119,K99,CST-MUMBAI,KALYAN JN,Wednesday,Weekday
97120,DK26,KALYAN JN,DADAR,Tuesday,Weekday
97121,DK25,DADAR,KALYAN JN,Thursday,Weekday
97122,K120,KALYAN JN,CST-MUMBAI,Wednesday,Weekday
97123,DK29,DADAR,KALYAN JN,Sunday,Weekend
97124,K122,KALYAN JN,CST-MUMBAI,Saturday,Weekend
97125,K105,CST-MUMBAI,KALYAN JN,Friday,Weekday
97126,DK28,KALYAN JN,DADAR,Sunday,Weekend
97127,K107,CST-MUMBAI,KALYAN JN,Sunday,Weekend
97128,K124,KALYAN JN,CST-MUMBAI,Wednesday,Weekday
97129,K109,CST-MUMBAI,KALYAN JN,Friday,Weekday
97130,TK12,KALYAN JN,THANE,Saturday,Weekend
97131,CK23,KURLA,KALYAN JN,Monday,Weekday
97132,DK30,KALYAN JN,DADAR,Saturday,Weekend
97133,K113,CST-MUMBAI,KALYAN JN,Saturday,Weekend
97134,DK32,KALYAN JN,DADAR,Friday,Weekday
97135,DK31,DADAR,KALYAN JN,Monday,Weekday
97136,K126,KALYAN JN,CST-MUMBAI,Tuesday,Weekday
97137,DK33,DADAR,KALYAN JN,Friday,Weekday
97138,DK34,KALYAN JN,DADAR,Thursday,Weekday
97139,K117,CST-MUMBAI,KALYAN JN,Thursday,Weekday
97140,CK8,KALYAN JN,KURLA,Sunday,Weekend
97141,DK35,DADAR,KALYAN JN,Tuesday,Weekday
97142,K130,KALYAN JN,CST-MUMBAI,Wednesday,Weekday
97143,DK37,DADAR,KALYAN JN,Friday,Weekday
97144,K132,KALYAN JN,CST-MUMBAI,Saturday,Weekend
97145,DK39,DADAR,KALYAN JN,Sunday,Weekend
97146,K134,KALYAN JN,CST-MUMBAI,Saturday,Weekend
97147,K123,CST-MUMBAI,KALYAN JN,Saturday,Weekend
97148,CK10,KALYAN JN,KURLA,Sunday,Weekend
97149,K125,CST-MUMBAI,KALYAN JN,Saturday,Weekend
97150,TK14,KALYAN JN,THANE,Friday,Weekday
97151,K127,CST-MUMBAI,KALYAN JN,Friday,Weekday
97152,TK16,KALYAN JN,THANE,Monday,Weekday
97153,K129,CST-MUMBAI,KALYAN JN,Monday,Weekday
97155,DK41,DADAR,KALYAN JN,Wednesday,Weekday
97201,DL1,CST-MUMBAI,DOMBIVLI,Saturday,Weekend
97202,DL2,DOMBIVLI,CST-MUMBAI,Wednesday,Weekday
97203,DL3,CST-MUMBAI,DOMBIVLI,Thursday,Weekday
97204,DL4,DOMBIVLI,CST-MUMBAI,Tuesday,Weekday
97205,DL5,CST-MUMBAI,DOMBIVLI,Tuesday,Weekday
97206,DL6,DOMBIVLI,CST-MUMBAI,Thursday,Weekday
97207,DL7,CST-MUMBAI,DOMBIVLI,Wednesday,Weekday
97208,DL10,DOMBIVLI,CST-MUMBAI,Wednesday,Weekday
97209,DL9,CST-MUMBAI,DOMBIVLI,Wednesday,Weekday
97210,DL12,DOMBIVLI,CST-MUMBAI,Thursday,Weekday
97211,DL11,CST-MUMBAI,DOMBIVLI,Friday,Weekday
97212,DDL2,DOMBIVLI,DADAR,Sunday,Weekend
97213,DL13,CST-MUMBAI,DOMBIVLI,Tuesday,Weekday
97214,DL14,DOMBIVLI,CST-MUMBAI,Friday,Weekday
97215,DL15,CST-MUMBAI,DOMBIVLI,Tuesday,Weekday
97216,DL16,DOMBIVLI,CST-MUMBAI,Sunday,Weekend
97217,DL17,CST-MUMBAI,DOMBIVLI,Friday,Weekday
97218,DL18,DOMBIVLI,CST-MUMBAI,Saturday,Weekend
97219,DL19,CST-MUMBAI,DOMBIVLI,Tuesday,Weekday
97220,DL20,DOMBIVLI,CST-MUMBAI,Saturday,Weekend
97221,DL21,CST-MUMBAI,DOMBIVLI,Tuesday,Weekday
97222,DL22,DOMBIVLI,CST-MUMBAI,Monday,Weekday
97223,DL23,CST-MUMBAI,DOMBIVLI,Friday,Weekday
97224,DL24,DOMBIVLI,CST-MUMBAI,Saturday,Weekend
97225,DL25,CST-MUMBAI,DOMBIVLI,Sunday,Weekend
97226,DL26,DOMBIVLI,CST-MUMBAI,Tuesday,Weekday
97227,DL27,CST-MUMBAI,DOMBIVLI,Friday,Weekday
97228,DL28,DOMBIVLI,CST-MUMBAI,Wednesday,Weekday
97229,DL29,CST-MUMBAI,DOMBIVLI,Sunday,Weekend
97230,DL30,DOMBIVLI,CST-MUMBAI,Friday,Weekday
97231,DL31,CST-MUMBAI,DOMBIVLI,Tuesday,Weekday
97232,DL32,DOMBIVLI,CST-MUMBAI,Tuesday,Weekday
97233,DL33,CST-MUMBAI,DOMBIVLI,Tuesday,Weekday
97234,DDL4,DOMBIVLI,DADAR,Friday,Weekday
97235,DDL1,DADAR,DOMBIVLI,Tuesday,Weekday
97236,DL34,DOMBIVLI,CST-MUMBAI,Saturday,Weekend
97237,DDL3,DADAR,DOMBIVLI,Tuesday,Weekday
97238,DL36,DOMBIVLI,CST-MUMBAI,Friday,Weekday
97239,DL37,CST-MUMBAI,DOMBIVLI,Sunday,Weekend
97240,DL38,DOMBIVLI,CST-MUMBAI,Tuesday,Weekday
97241,DL39,CST-MUMBAI,DOMBIVLI,Tuesday,Weekday
97242,DL40,DOMBIVLI,CST-MUMBAI,Friday,Weekday
97243,DL41,CST-MUMBAI,DOMBIVLI,Tuesday,Weekday
97244,DL42,DOMBIVLI,CST-MUMBAI,Sunday,Weekend
97245,DL43,CST-MUMBAI,DOMBIVLI,Sunday,Weekend
97246,DL44,DOMBIVLI,CST-MUMBAI,Wednesday,Weekday
97247,DDL5,DADAR,DOMBIVLI,Saturday,Weekend
97248,DL46,DOMBIVLI,CST-MUMBAI,Thursday,Weekday
97249,DL45,CST-MUMBAI,DOMBIVLI,Friday,Weekday
97250,DL48,DOMBIVLI,CST-MUMBAI,Tuesday,Weekday
97251,DL47,CST-MUMBAI,DOMBIVLI,Monday,Weekday
97252,DL50,DOMBIVLI,CST-MUMBAI,Monday,Weekday
97253,DL49,CST-MUMBAI,DOMBIVLI,Saturday,Weekend
97254,DDL6,DOMBIVLI,DADAR,Thursday,Weekday
97255,DL51,CST-MUMBAI,DOMBIVLI,Tuesday,Weekday
97256,DL52,DOMBIVLI,CST-MUMBAI,Tuesday,Weekday
97258,DL54,DOMBIVLI,CST-MUMBAI,Monday,Weekday
97260,DDL8,DOMBIVLI,DADAR,Saturday,Weekend
97301,T1,CST-MUMBAI,THANE,Thursday,Weekday
97302,T2,THANE,CST-MUMBAI,Friday,Weekday
97303,T3,CST-MUMBAI,THANE,Sunday,Weekend
97304,T4,THANE,CST-MUMBAI,Saturday,Weekend
97305,T5,CST-MUMBAI,THANE,Wednesday,Weekday
97306,T6,THANE,CST-MUMBAI,Monday,Weekday
97307,T7,CST-MUMBAI,THANE,Wednesday,Weekday
97308,T10,THANE,CST-MUMBAI,Tuesday,Weekday
97309,T9,CST-MUMBAI,THANE,Tuesday,Weekday
97310,T12,THANE,CST-MUMBAI,Tuesday,Weekday
97311,T11,CST-MUMBAI,THANE,Sunday,Weekend
97312,T14,THANE,CST-MUMBAI,Tuesday,Weekday
97313,T13,CST-MUMBAI,THANE,Wednesday,Weekday
97314,T16,THANE,CST-MUMBAI,Monday,Weekday
97315,T15,CST-MUMBAI,THANE,Saturday,Weekend
97316,T18,THANE,CST-MUMBAI,Thursday,Weekday
97317,T19,CST-MUMBAI,THANE,Friday,Weekday
97318,T20,THANE,CST-MUMBAI,Sunday,Weekend
97319,T21,CST-MUMBAI,THANE,Friday,Weekday
97320,T22,THANE,CST-MUMBAI,Friday,Weekday
97321,T23,CST-MUMBAI,THANE,Saturday,Weekend
97322,T24,THANE,CST-MUMBAI,Wednesday,Weekday
97323,T25,CST-MUMBAI,THANE,Wednesday,Weekday
97324,T26,THANE,CST-MUMBAI,Sunday,Weekend
97325,T29,CST-MUMBAI,THANE,Monday,Weekday
97326,T28,THANE,CST-MUMBAI,Monday,Weekday
97327,T31,CST-MUMBAI,THANE,Monday,Weekday
97328,T30,THANE,CST-MUMBAI,Thursday,Weekday
97329,T35,CST-MUMBAI,THANE,Saturday,Weekend
97330,T32,THANE,CST-MUMBAI,Sunday,Weekend
97331,T37,CST-MUMBAI,THANE,Monday,Weekday
97332,T34,THANE,CST-MUMBAI,Monday,Weekday
97333,T39,CST-MUMBAI,THANE,Tuesday,Weekday
97334,T38,THANE,CST-MUMBAI,Monday,Weekday
97335,T41,CST-MUMBAI,THANE,Saturday,Weekend
97336,T4O,THANE,CST-MUMBAI,Friday,Weekday
97337,T45,CST-MUMBAI,THANE,Thursday,Weekday
97338,T44,THANE,CST-MUMBAI,Sunday,Weekend
97339,T47,CST-MUMBAI,THANE,Friday,Weekday
97340,T46,THANE,CST-MUMBAI,Friday,Weekday
97341,T49,CST-MUMBAI,THANE,Wednesday,Weekday
97342,T48,THANE,CST-MUMBAI,Friday,Weekday
97343,T51,CST-MUMBAI,THANE,Tuesday,Weekday
97344,T52,THANE,CST-MUMBAI,Monday,Weekday
97345,T53,CST-MUMBAI,THANE,Thursday,Weekday
97346,T54,THANE,CST-MUMBAI,Thursday,Weekday
97347,T55,CST-MUMBAI,THANE,Monday,Weekday
97348,T56,THANE,CST-MUMBAI,Friday,Weekday
97349,T57,CST-MUMBAI,THANE,Sunday,Weekend
97350,T58,THANE,CST-MUMBAI,Sunday,Weekend
97351,T59,CST-MUMBAI,THANE,Thursday,Weekday
97352,T60,THANE,CST-MUMBAI,Friday,Weekday
97353,T61,CST-MUMBAI,THANE,Saturday,Weekend
97354,T64,THANE,CST-MUMBAI,Tuesday,Weekday
97355,T63,CST-MUMBAI,THANE,Tuesday,Weekday
97356,T66,THANE,CST-MUMBAI,Thursday,Weekday
97357,T65,CST-MUMBAI,THANE,Tuesday,Weekday
97358,T68,THANE,CST-MUMBAI,Monday,Weekday
97359,T67,CST-MUMBAI,THANE,Friday,Weekday
97360,T70,THANE,CST-MUMBAI,Wednesday,Weekday
97361,T69,CST-MUMBAI,THANE,Sunday,Weekend
97362,T72,THANE,CST-MUMBAI,Monday,Weekday
97363,T 71,CST-MUMBAI,THANE,Saturday,Weekend
97364,T76,THANE,CST-MUMBAI,Sunday,Weekend
97365,T 73,CST-MUMBAI,THANE,Friday,Weekday
97366,T78,THANE,CST-MUMBAI,Sunday,Weekend
97367,T 75,CST-MUMBAI,THANE,Thursday,Weekday
97368,T80,THANE,CST-MUMBAI,Tuesday,Weekday
97369,T 77,CST-MUMBAI,THANE,Friday,Weekday
97370,T82,THANE,CST-MUMBAI,Monday,Weekday
97371,T79,CST-MUMBAI,THANE,Wednesday,Weekday
97372,T 84,THANE,CST-MUMBAI,Thursday,Weekday
97373,T81,CST-MUMBAI,THANE,Friday,Weekday
97374,T 86,THANE,CST-MUMBAI,Saturday,Weekend
97375,DT1,DADAR,THANE,Monday,Weekday
97376,T 88,THANE,CST-MUMBAI,Sunday,Weekend
97377,T83,CST-MUMBAI,THANE,Wednesday,Weekday
97378,T90,THANE,CST-MUMBAI,Friday,Weekday
97379,T85,CST-MUMBAI,THANE,Monday,Weekday
97380,T92,THANE,CST-MUMBAI,Saturday,Weekend
97381,T87,CST-MUMBAI,THANE,Tuesday,Weekday
97382,T94,THANE,CST-MUMBAI,Saturday,Weekend
97383,T89,CST-MUMBAI,THANE,Friday,Weekday
97384,DT2,THANE,DADAR,Thursday,Weekday
97385,T91,CST-MUMBAI,THANE,Thursday,Weekday
97386,T96,THANE,CST-MUMBAI,Sunday,Weekend
97387,T93,CST-MUMBAI,THANE,Saturday,Weekend
97388,T98,THANE,CST-MUMBAI,Saturday,Weekend
97389,T95,CST-MUMBAI,THANE,Tuesday,Weekday
97390,T100,THANE,CST-MUMBAI,Tuesday,Weekday
97391,T97,CST-MUMBAI,THANE,Friday,Weekday
97392,T102,THANE,CST-MUMBAI,Monday,Weekday
97393,T99,CST-MUMBAI,THANE,Thursday,Weekday
97394,T104,THANE,CST-MUMBAI,Saturday,Weekend
97395,T101,CST-MUMBAI,THANE,Wednesday,Weekday
97396,T106,THANE,CST-MUMBAI,Wednesday,Weekday
97397,T103,CST-MUMBAI,THANE,Friday,Weekday
97398,T108,THANE,CST-MUMBAI,Friday,Weekday
97399,T105,CST-MUMBAI,THANE,Wednesday,Weekday
97400,T110,THANE,CST-MUMBAI,Wednesday,Weekday
97401,T109,CST-MUMBAI,THANE,Sunday,Weekend
97402,T112,THANE,CST-MUMBAI,Wednesday,Weekday
97403,T111,CST-MUMBAI,THANE,Friday,Weekday
97404,T114,THANE,CST-MUMBAI,Sunday,Weekend
97405,T113,CST-MUMBAI,THANE,Saturday,Weekend
97406,DT4,THANE,DADAR,Saturday,Weekend
97407,T115,CST-MUMBAI,THANE,Sunday,Weekend
97408,T116,THANE,CST-MUMBAI,Monday,Weekday
97409,DT3,DADAR,THANE,Wednesday,Weekday
97410,DT6,THANE,DADAR,Monday,Weekday
97411,T119,CST-MUMBAI,THANE,Monday,Weekday
97412,T118,THANE,CST-MUMBAI,Sunday,Weekend
97413,T121,CST-MUMBAI,THANE,Thursday,Weekday
97414,T120,THANE,CST-MUMBAI,Thursday,Weekday
97415,DT5,DADAR,THANE,Wednesday,Weekday
97416,T122,THANE,CST-MUMBAI,Thursday,Weekday
97417,T123,CST-MUMBAI,THANE,Monday,Weekday
97418,T124,THANE,CST-MUMBAI,Wednesday,Weekday
97419,T125,CST-MUMBAI,THANE,Wednesday,Weekday
97420,DT8,THANE,DADAR,Friday,Weekday
97421,T129,CST-MUMBAI,THANE,Tuesday,Weekday
97422,T126,THANE,CST-MUMBAI,Friday,Weekday
97423,T131,CST-MUMBAI,THANE,Tuesday,Weekday
97424,DT10,THANE,DADAR,Tuesday,Weekday
97425,T133,CST-MUMBAI,THANE,Sunday,Weekend
97426,T128,THANE,CST-MUMBAI,Tuesday,Weekday
97427,T135,CST-MUMBAI,THANE,Monday,Weekday
97428,T130,THANE,CST-MUMBAI,Monday,Weekday
97429,DT7,DADAR,THANE,Friday,Weekday
97430,DT12,THANE,DADAR,Sunday,Weekend
97431,T137,CST-MUMBAI,THANE,Thursday,Weekday
97432,T132,THANE,CST-MUMBAI,Wednesday,Weekday
97433,T139,CST-MUMBAI,THANE,Tuesday,Weekday
97434,T134,THANE,CST-MUMBAI,Monday,Weekday
97435,T141,CST-MUMBAI,THANE,Thursday,Weekday
97436,T136,THANE,CST-MUMBAI,Saturday,Weekend
97437,T143,CST-MUMBAI,THANE,Saturday,Weekend
97438,T138,THANE,CST-MUMBAI,Saturday,Weekend
97439,T145,CST-MUMBAI,THANE,Tuesday,Weekday
97440,T140,THANE,CST-MUMBAI,Saturday,Weekend
97441,T147,CST-MUMBAI,THANE,Wednesday,Weekday
97442,DT14,THANE,DADAR,Tuesday,Weekday
97444,T146,THANE,CST-MUMBAI,Sunday,Weekend
97445,T149,CST-MUMBAI,THANE,Tuesday,Weekday
97446,T148,THANE,CST-MUMBAI,Sunday,Weekend
97501,G1,CST-MUMBAI,GHAT KOPAR,Tuesday,Weekday
97502,G2,GHAT KOPAR,CST-MUMBAI,Tuesday,Weekday
97503,G3,CST-MUMBAI,GHAT KOPAR,Saturday,Weekend
97504,G4,GHAT KOPAR,CST-MUMBAI,Thursday,Weekday
97601,C1,CST-MUMBAI,KURLA,Monday,Weekday
97602,C2,KURLA,CST-MUMBAI,Friday,Weekday
97603,C3,CST-MUMBAI,KURLA,Friday,Weekday
